course_name,race_name,off_time,horse_name,win_ppwap,rank
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,3.15,13
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Baikal (GB),3.95,15
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,3.95,15
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Basilette (IRE),5.3,17
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,5.3,17
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Trumph,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Keepsgettingbetter (IRE),1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Divine Legend,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Celestially,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Micaela De Lujan (GB),1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Croi Gra,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Garden Party (GB),1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Shamlia,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Push Harder (IRE),1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Trumph,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Divine Legend,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Croi Gra,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Shamlia,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Celestially,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Aquilla Star (IRE),1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Arizona Star (IRE),1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Charm Of Venice,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Take A Bow (GB),1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Charm Of Venice,1.5,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Minerva (IRE),1.74,27
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,NO NAME,1.74,27
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Arthur's Victory,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Lenjoleur De Palma (FR),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Arthur's Victory,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,St Denis's Well,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Yosemite Gold (GB),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Quint Major (IRE),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Pahlavi (IRE),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Weston (GER),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Farrokh (FR),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Synchronize (IRE),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Footstepstoglory (IRE),2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,St Denis's Well,2.5,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Matt Connor (IRE),2.52,21
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,NO NAME,2.52,21
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Ombudsman (IRE),2.92,1
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,2.92,1
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,4,3
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Calandagan (IRE),4,3
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,5.6,5
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Delacroix (IRE),5.6,5
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,14.5,7
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Economics (GB),14.5,7
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Almeric (GB),17,9
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,17,9
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,22,11
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Almaqam (GB),22,11
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Fox Legacy (GB),26,13
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,26,13
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,29,15
Ascot,Qipco Champion Stakes (Group 1),15:05:00,First Look (FR),29,15
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Devil's Advocate,130,17
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Devil's Advocate,130,17
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Mount Kilimanjaro (FR),190,19
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,190,19
Ascot,Qipco Champion Stakes (Group 1),15:05:00,NO NAME,190,19
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Prague (IRE),190,19
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Stinginhisstep (GB),3.2,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,3.2,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Despereaux (FR),3.2,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,3.2,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,4,5
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Coconut Twist (IRE),4,5
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Diplomatie (FR),5.1,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,5.1,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,5.1,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Striking A Pose (IRE),5.1,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Busy Being Busy (IRE),5.6,11
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,5.6,11
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,El Capitaine (IRE),8,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,8,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Elusiveness (IRE),8,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,8,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Al Sayah (GB),9.4,17
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,9.4,17
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,NO NAME,9.6,19
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Moorland Rambler (GB),9.6,19
Leopardstown,Killavullan Stakes (Group 3),15:20:00,NO NAME,2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,NO NAME,2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,NO NAME,2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Yaupon De Replay (USA),2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,NO NAME,2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Spangled Sands (IRE),2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Daytona (IRE),2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Dorset (IRE),2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Mumhan (IRE),2.1,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,NO NAME,2.1,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Outback Frontiers (IRE),1.9,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,NO NAME,1.9,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,NO NAME,1.9,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Invictus Allen (FR),1.9,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,NO NAME,1.9,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Annie Nail (IRE),1.9,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Bahtiyar (FR),1.91,7
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,NO NAME,1.91,7
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,NO NAME,2.44,9
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Tedwin Hills (IRE),2.44,9
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,NO NAME,2.52,11
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Yorgunnabeplucky (GB),2.52,11
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Jobesgreen Lad (GB),26,13
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,NO NAME,26,13
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Probe (GB),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Regal Envoy (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Marty Hopkirk (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Atomic Force (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Wicket Keeper (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Brooklyn Nine Nine (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Super Saiyan (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Papa Cocktail (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Coul Angel (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Almarada Prince (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Miraculous (IRE),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Queue Dos (GB),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,Fair Wind (GB),3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
,At The Races App Expert Tips Handicap,15:29:00,NO NAME,3.5,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Rhythmic Tune,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,The Holmeister (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Ballerina Boxer (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Annalough (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Scottish Dancer (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Wild Mandate (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Tennesse Boy (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Whitewinewednesday (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Hurricane Honey (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Younowhatimean (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Mr Erwitt (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,He Might Be Lucky (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Blossom De Mai (FR),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Betty Dutton (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Hay Baby (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,The Sugarhill Lady (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Lummi Island (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Moulane West (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Inchidaly Copper (IRE),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Gaelic Des Chastys (FR),1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Rhythmic Tune,1.03,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,Kilkee Bay (IRE),1.04,41
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-100),15:30:00,NO NAME,1.04,41
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Native Warrior (GB),6.8,1
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,6.8,1
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Shout (IRE),7.2,3
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,7.2,3
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,7.4,5
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Crown Of Oaks (GB),7.4,5
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Cerulean Bay (IRE),15.5,7
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,15.5,7
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Fifth Column (USA),16,9
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,16,9
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Arisaig (GB),18.5,11
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,18.5,11
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Holloway Boy (GB),19,13
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,19,13
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Greek Order (GB),20,15
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Ebt's Guard,20,15
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Ebt's Guard,20,15
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,20,15
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,23,19
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Great Acclaim (GB),23,19
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Oliver Show (IRE),28,21
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,28,21
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,29,23
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Godwinson (GB),29,23
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Bopedro (FR),29,23
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,29,23
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,32,27
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Tribal Chief (FR),32,27
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Orandi (FR),36,29
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,36,29
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,40,31
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Bobby Bennu (IRE),40,31
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,42,33
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Witch Hunter (FR),42,33
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Hafeet Alain (IRE),50,35
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,50,35
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,50,35
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Theoryofeverything (GB),50,35
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,NO NAME,100,39
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Golden Mind (IRE),100,39
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Karrygrant,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Zenford,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Elm Creek (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Karrygrant,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Now Maybe (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Dawson Street (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Never Ever (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Circle Of Life (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Venturing (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Unauthorized (GB),1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Zenford,1.1,1
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Druids Glen,2.1,19
Leopardstown,Irish Stallion Farms EBF (C & G) Maiden,15:50:00,Druids Glen,2.1,19
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,Blueking D'oroux,1.45,1
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,Blueking D'oroux,1.45,1
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,Lookaway (IRE),5.7,3
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,NO NAME,5.7,3
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,NO NAME,7,5
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,Riskintheground (IRE),7,5
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,Theformismighty (GB),16,7
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,NO NAME,16,7
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,Gyenyame (GB),19,9
Newton Abbot,Paul Ferguson's Jumpers To Follow Intermediate Chase (GBB Race),15:55:00,NO NAME,19,9
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Juniper's Dream,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Watermelon Sugar (IRE),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Initial Blue (IRE),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Ten Club (IRE),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Saffredi (GB),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Secret Road (IRE),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Nordic Glory (IRE),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,How's The Guvnor,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Amerjeet (GB),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Massimo Blue (GB),1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Dolly's Delight,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Dolly's Delight,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Juniper's Dream,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,How's The Guvnor,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,1.1,1
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,NO NAME,2.54,23
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Bella Love (IRE),2.54,23
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Sam's Hope,6.2,25
,Arc All-Weather 1MILLION Bonus Returns Handicap,15:59:00,Sam's Hope,6.2,25
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,NO NAME,1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,NO NAME,1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Amina (GER),1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Samba Train (IRE),1.03,1
